"","x","","x","","x","","x","","x","","x","","x","","x","","x",""
"196",4.89858547701011,5.12564647471268,4.3987967722163,4.79005687869621,4.05875934251571,4.48470529972133,4.25994604186524,4.83517799631335,4.49952700412387,5.21939752351416,4.51796043542336,5.38327109096817,4.3778733895526,4.81493878959641,4.06188880008605,4.53819469856234,4.66752547300859,5.19056768033338
"197",4.60068973805327,5.49543032989451,4.67343677948291,5.42312742612146,4.11443823289689,4.68173867261212,4.06114627740113,5.10112500719347,4.51968257912174,5.19782545911249,4.35629508119569,4.88183767498777,4.27072190051657,4.90348186390497,4.21932578484557,4.81190566753437,4.38580742414893,4.74984520607041
"198",4.29847729253824,5.04141778673428,4.06968281298635,4.17188732374138,4.36378766412321,4.68877971405742,4.26616093797621,5.04880046846328,4.43691088744902,5.25777486178266,4.60909804029545,5.84438946128665,4.78510885857304,5.71730086394691,4.28189174405384,5.07231540270647,4.0569874355559,4.16275064199898
"199",4.12160705274513,5.10947216588622,4.7262968930514,5.21608665464797,4.43263576074996,5.28514387864761,4.62227811652637,4.97153159987535,4.60244749101636,4.87070798087437,4.27678258253514,4.73141113343711,3.94538073183463,4.57252698650443,4.57546927342045,5.25595100855809,4.98362623067679,5.36803690095425
"200",4.51999403784622,5.44309528782301,4.66219772821306,5.29399007946039,4.34813464453205,5.16337244717844,4.34141066129642,5.45894647670168,4.30884774483689,5.21119991225524,4.89881156256432,5.50856559983556,4.27517039399312,5.11667336391071,4.44230151193937,5.11847722895136,3.94615082646123,4.77146528892774
"201",4.43921161724599,5.39700410673391,4.30945953392825,4.74235624645094,4.48136864317688,5.46045630941559,4.35316907684918,5.48319815035231,4.47166768855756,5.59647659270683,4.10053833898835,4.70389989243978,4.04280364517293,4.42119811114581,4.13492245438331,4.92856956685472,4.02743155223606,5.14486889235673
"202",4.3232635276324,5.34613706800941,4.51576721551957,5.15419137266852,4.23530406238474,4.59449356476575,4.29136426069117,4.79319543309962,4.32044005994407,5.32601194924492,4.31227699053016,4.93513715816051,4.37935831626037,5.27231262303606,3.82912643938465,4.35489833125268,4.44860855950478,4.80796959404605
"203",4.4433665268888,5.06700017258419,4.61068735110533,4.38744055926582,4.69956831811513,5.58139064277059,4.31568434389178,5.30306183615187,4.24220022393371,5.21237787331301,4.53566385488516,4.9546305888424,4.15433104639753,4.35935233379517,4.19431033431341,4.67152840551523,4.1372533403425,4.50569931706587
"204",4.29387227699585,4.7676691989829,4.47335494683898,5.48372774629155,4.39467613625263,5.04258615636274,4.18680617123029,5.12930001781831,4.25102391757732,4.6251672261095,4.47604314327068,4.90975962794858,4.25793555762872,4.39799056068765,3.84176624340395,4.84186469577653,4.51830579455551,4.84204288374242
"205",4.63529955571192,5.23809485049549,4.28039123819828,5.28249992858116,4.58413272126513,4.80829303505058,4.21940473012555,5.00677264794359,4.68012529254487,5.35282659632824,4.42075540249456,5.1640634161978,4.28721368856425,4.24829862659893,4.50736781569844,5.11923881173883,4.64446298237701,4.98793208578563
"206",4.73762957306598,5.20596571125855,3.95685585266228,4.36622650629179,4.5376387005844,5.14290270294342,4.20990004060653,5.15258402575683,4.45234687642753,4.63435613023052,4.36885854340041,4.78576302957173,4.22012920728572,4.40310352645697,4.33449271259777,4.62911468139093,4.25824682970732,4.75848402872908
"207",4.46249642719397,5.29057982033058,4.33840317574033,5.31475972449011,4.27328348544799,5.34837183061923,4.35865413399324,4.90339102472801,4.46166723079319,4.86618685587048,4.2521105673264,5.22469911516526,4.35898341517441,5.35690817447782,4.25248599587074,5.22835790137757,4.37572982954539,5.36562858375527
"208",4.65091930692414,4.80204542847072,4.38551286362141,4.29271597528347,3.97036016267556,4.18566333643992,4.54568027513594,5.21514461602105,4.53045276041547,4.94837879143977,4.51817783081642,4.75411267763922,4.45753349939194,5.56363511788068,4.18249297160695,4.80822431511494,4.32550611362568,4.67150318591143
"209",4.61556890193864,4.60325341087397,4.24415371214605,5.16277013660355,4.35759833037727,5.2992966412323,4.83967227090346,4.47752872359258,3.96160878428158,4.19089570546771,4.42092325082852,5.30958235593213,4.1000738009267,4.73052192113877,4.4235557115219,5.39321783715419,4.09160307957119,5.10727685607586
"210",4.36393994814015,5.44192812915775,4.30592276621305,4.2328450559254,4.03674804516297,4.44667050395844,4.32473168206627,4.48394354160082,4.11179558601565,4.87027485418615,3.92271473531154,4.38056468254478,3.96541163928217,4.2642194292624,4.23077417951622,4.46803272209766,4.60710980620369,5.00448954971043
"211",4.41368598078817,5.54838017205083,4.34524071191891,4.82330668803626,4.1534187825106,4.39821525628771,4.4250111284465,5.24833318433499,4.60494062137368,5.5550045996263,4.21372154469873,4.57977560845772,4.18925616031882,4.82660523082073,4.1981791706437,5.04360334396018,4.50606753208194,5.11341483886633
"212",4.26135199192085,4.76900811528148,4.50722486685175,5.12803571806996,4.63785424167569,5.48853185399816,4.66867316995163,4.90215269587433,4.47136955217379,4.99780517609242,4.46521777709166,5.17867221648958,4.83847740302261,5.47565147593695,4.0924379844996,5.053603889019,4.43231646113146,4.76681615359751
"213",4.95732133536197,5.37605481192044,4.15502724664202,4.8848865916959,4.36609979947161,4.60477730524119,4.56552675506422,5.42684740807635,4.36985510310823,5.59708613498384,4.87938995829208,5.22413506385774,4.48168974118872,5.48887086638401,4.54184341035569,5.3634069684774,4.75806276625388,5.06222467564605
"214",4.46934022843404,4.67401224040594,4.25378885091854,4.95635931455739,4.39229451106134,5.05040050770487,4.11827808876299,5.18936382423286,4.58912268611059,5.60995410555336,4.18426609264679,5.06039641726492,4.67740203728399,5.57439252246592,4.5144127960435,4.78137958231768,4.7284101769319,5.79956015699795
"215",4.37065631837733,5.29019279294816,4.3968346935545,5.36496818580095,3.97229095308839,4.89510712328952,4.77179989344358,4.85428165341848,4.47650584050725,5.1742176998772,4.73815197796988,4.90714992463481,4.58187539734116,4.69837524324832,4.83207964197001,5.98452779207385,4.68355468024545,5.77825676768156
"216",4.35783791242736,4.74255248784904,4.14215126719901,4.92702091034817,4.25113786290646,4.84495175947364,4.76113742113217,5.87289602194873,4.28865505626506,5.18564363916861,4.2127999072134,4.91575098816222,3.94299079087624,4.22517467400888,4.28718469930301,4.72312053075072,4.37819355444718,4.66764430449912
"217",4.36287597117759,4.88861968823744,4.13016540991821,5.1260711437447,4.07976829698498,4.44531837882898,4.52792401811361,5.15691347773533,4.05615168333816,4.95412500528065,4.62023181653018,5.28607431198762,4.40223134396371,5.12720605360588,4.54373738078911,5.14371468089662,4.44231800271436,5.54597826850099
"218",4.44444586663088,4.85312392583109,4.26679741210443,4.99735357489839,4.56820631716456,5.26386155734463,3.93958092777043,4.91508825071109,4.41691355950927,4.54233065569299,4.47742283200274,4.5719500934953,4.21461398993461,5.17887568247481,4.22673248763997,4.77303827144941,4.46973582425294,5.23400630960493
"219",4.30086380808053,4.67149684692124,4.44318134857448,4.93959520775035,4.58826813311607,4.82302386279826,4.33098244838387,4.70351610791743,4.02463879612426,4.17526951175958,4.6151847970057,5.0199220368013,4.0353146784962,5.03790632396257,4.11463997255968,4.46419978392415,4.25369971908851,4.46470508302977
"220",4.02192515288694,4.56393837532883,4.16399242007727,4.89895231835148,4.61099385808629,5.80788493169101,4.89945159858557,5.5104884399758,4.59751553315595,5.71689669636812,4.28636935979011,5.06834212908679,4.49412577911513,4.28601498995202,4.7114221314255,5.1935191127129,4.23623319352563,4.98186148031239
"221",4.3220042203521,5.31714312817781,4.30731413235581,4.85015028913376,4.58042083246961,5.1441446812832,4.45555509291592,5.27789890640552,4.36886476966374,4.64590249214251,4.77820650350268,5.72933870271974,3.98739426087331,5.14431254147008,4.30509712513727,4.49182524214984,4.64208353000824,5.62751716191795
"222",4.59109938800318,4.37883609570425,3.91257820185111,4.9727526960932,4.93126819070618,5.80547400919206,4.58036857862008,5.31323705385949,4.51144277214058,5.40770552466533,4.37074328446123,5.01719827795984,4.66403669587137,5.67849732748491,4.51197217241676,4.49255881162928,4.66067134075976,5.43728565641376
"223",4.47295884985427,5.40454244552812,4.58916576869695,5.68849519510384,4.74492915891339,5.87238525641076,4.10185891076494,4.69596034785639,4.37069727417407,4.84465576517706,4.25373518412108,5.05049242839509,4.61156183498046,5.38609064090811,4.7144834464658,5.43359614877938,4.26012175954036,4.52871125630458
"224",4.51072534745588,4.78149333309023,4.39366238731818,4.84931789710344,4.65377206511302,5.43047812732817,4.28779661762828,5.05300012937206,4.22306294053628,4.53594005392661,4.82965576238625,5.93485783563249,4.49077382313537,5.34955270136489,4.04150862152891,4.28061195026376,4.57846729863848,5.3473529812263
"225",4.70486901489068,5.22691097922091,4.28283198383832,4.48167954401465,4.3603246376503,5.53251686757635,4.19221015313713,5.16188195284643,4.46727605436842,5.12841462093772,5.13694474377081,5.29846749757021,4.30704604280151,4.22831976345716,4.26460458008632,5.31248741607417,3.93400614698501,4.21206385692673
"226",4.50916255327676,4.60691674547331,4.21059640190736,4.90672240269049,4.27320196429478,4.82577041082694,3.93727994180708,4.32128596649731,4.26599507569937,4.81803955226735,4.57873962756723,4.60447708000263,4.25349904767204,4.63736303838417,4.11320296581711,4.79466183096431,4.62017802282022,5.35305966607197
"227",4.4804277302211,4.64991796057054,4.0903360304764,5.10240001448815,4.18963508223565,5.12382063258626,4.18191596580127,5.07220516714013,4.57986168481165,5.71936990905157,4.36179671504417,4.85673706377833,4.45029783375662,5.52390142678007,4.48378329356504,5.23474753489742,4.40290489253579,4.63794072583767
"228",4.41401558899698,5.00170013667101,4.40372900535545,4.9209836231063,4.49717126144719,5.1602483740894,4.78930323389697,5.18509448905812,4.5507063659389,4.63292494667178,4.3627983573202,4.60027520852513,4.40955296740761,4.80290983944324,4.41007807700895,4.84643862988932,3.98357667004226,4.18128893338834
"229",4.31244695100269,4.84139643800923,4.73255746659194,5.34515002044404,4.15227032103637,4.4363122439735,4.55533478697583,5.19566564544055,4.00309878952158,4.33112520019986,4.17150353098778,4.71743130163989,4.56651017922342,4.88132150946655,4.36189375308515,5.20486051057403,4.4027424881116,4.49334386436331
"230",4.16906247125389,4.2391678505394,4.48006849674415,5.37970806082651,4.8495485189824,4.74061098756123,4.10547737330357,4.89371516413792,4.52570221801023,5.44258695208109,4.42142742590535,5.18990763907022,4.42310104859168,4.70667704186852,4.77073407133835,5.48503086323536,4.68740071323746,5.82876919499143
"231",5.01868834938749,5.87464940257556,4.39690219929043,5.11451273047756,3.88456732219526,4.25001421092003,4.40740357976516,4.72779208161872,4.23366932329406,4.85536246633023,4.45139826890833,5.52428587451204,4.33140322608916,5.15209298262842,4.21270604521178,5.0282597159404,4.55619297852823,5.29568445419527
"232",4.99691300896372,5.19305951290644,4.31798174878059,5.28554577238503,4.27792511351163,5.27685633072401,4.55428635433021,4.60743643541348,4.42200215548763,5.51050270926674,4.60996517630958,5.25706732104308,4.06926676739434,4.74921845366414,4.08057111955782,4.37605428170098,4.49246276826613,4.32440427711448
"233",4.12970443488947,4.57613728817909,4.75143182381434,5.34161862291105,4.46750642759419,5.38068104334648,4.27275017917335,4.89421655077676,4.58247465166677,4.74808878208827,4.36071193819482,4.75277266994907,4.24178890635844,5.27740341573668,4.5871005937237,5.13549586064267,4.43455050645627,4.68147974854316
"234",4.37866887933887,4.83427704266197,4.77983525946624,5.15759269921142,4.41386113153437,4.53984165929396,4.38599506243975,5.03747200505471,4.34951118018086,5.18330457097251,4.33075694222341,5.34825427162324,4.35716695415669,4.84772092750897,4.20548278492872,5.30693199391757,4.25335156910985,5.23228279629747
"235",4.44683447441898,5.24787224136508,4.2407767609712,5.13770902248926,4.2697930810296,5.06865254767825,4.7007269499391,5.58339965652026,4.11838635132157,4.04509304229855,4.38618490748111,5.10741989682587,4.49075526747269,5.5013018926433,4.3506685938211,5.35004298226871,4.38448293288355,4.99996956275619
"236",4.33177238255635,5.34406149610042,4.71825149326834,5.74700478280169,4.40363772300226,4.7130952565264,4.37425544505022,4.88506578541286,4.47896667918425,4.63048674728741,4.30843988065323,5.37139281665605,4.43081621565018,5.13360023537841,4.40178287811885,5.38461435971545,4.83837608197122,5.2539097473314
"237",4.51409368006005,5.59749457777433,4.15296613908072,5.15691558393656,4.5847211322295,5.36591726627052,3.84650158097519,4.5610536048732,4.39847583569731,5.61497339502369,4.10494593203823,4.73759625318152,4.33636373923947,4.60345533747356,4.44552449705548,5.27828784514144,4.42591216620181,4.53572516482103
"238",4.10224975999237,5.05477646058327,4.56988938441375,5.20592682874351,4.79089763217615,4.4298243580893,4.41161512113836,4.63714704744858,4.13252996589586,5.13912591107845,4.62410590920126,5.57378438679489,4.09032545534966,4.72663957805987,4.43370448422663,4.93930590450488,4.75824320620538,5.68277837888636
"239",4.85768626562415,5.08288328796864,4.3458874653433,5.41424881593927,4.48536386780586,5.11962769879,4.45096611495964,5.36496390421437,4.83981393471724,5.19146949048523,4.7753163438408,5.62574393760139,4.68141497845324,4.8996085801303,4.18113776376049,4.78553247207277,3.9387117530776,4.55684965856017
"240",4.31245390511639,5.30818776135489,4.62901819080322,5.51274412839667,4.55241120435189,4.69589644986456,4.02723111074091,4.33308658973915,4.18790418858194,4.31345815257403,4.79037274533976,5.53944588514801,4.64287154934494,5.76793572657391,4.59465280523645,5.09199604480358,4.47694227429299,4.8560609449967
"241",4.60195561374376,5.57746539649241,4.36297176614904,5.2012264319536,4.32644715797386,4.77937673768288,4.16730415140778,4.94592498379596,4.53091375686319,5.45819478747682,4.39021537354477,5.17002553592771,4.52544622843023,4.81764343710398,4.78051349444722,5.92444059367441,4.13558145515238,5.13241730149795
"242",4.2454359104721,4.79850063650944,4.32999245041434,4.6664202643749,4.25972052443058,5.03875190929535,4.22850375649887,4.7405919234112,4.63096923213174,5.14951573483425,4.49916611226093,5.56061889153699,5.03029524283412,5.08568431604526,4.40627196024705,5.10260263501826,4.79460791185099,5.93242391055747
"243",4.84271417518635,5.4320481182224,4.30179937630889,5.20336707688775,4.70822647084841,5.46750151181062,4.62407938624323,5.5207873055701,4.43989114012787,4.66004284770537,4.21333536711249,4.57172122538038,3.94424758584133,4.88779378453154,4.47893746690397,4.99532277692767,4.47358963691688,4.5223777831684
"244",4.56887407927982,5.44721009468069,4.09775423065548,5.08366568040377,4.25601884921702,4.79089947879274,4.54743426531454,5.79182690256477,3.90519984661386,4.80224891021962,4.27893035588325,5.34435790618618,4.32195782192131,4.74949667464911,4.29910808090239,4.57522338143661,4.43522716566117,5.01804171135943
"245",4.60838268925695,5.06134700160026,4.70166429576656,5.11673678729227,4.49908355723087,5.27464211269918,4.8862920788085,5.17453651792078,4.29145652860275,4.99572763062063,4.37509735284083,4.70579760270653,4.23091268185658,5.18535674873412,4.50626747461145,4.9528538533957,4.52090720496638,5.08479221479603
"246",4.15008618882865,4.14459529335057,4.71921743064895,4.76101981652565,4.25652468352582,4.37635589019487,3.96291855360424,4.58036195201945,4.40138297243355,5.21617099145282,4.40628208168715,4.67214527128729,4.32244031634544,5.14357888496784,3.96256091194814,4.91308654708623,4.52936688567158,4.90890031951747
"247",4.33384395652754,5.06124555513515,4.45015171301255,4.48911656351351,4.00732202368534,4.03780388743664,4.81165331058615,5.13974948784322,4.20068326198126,5.00200506563122,4.52775669743303,4.90494670323604,4.36277661143024,5.15087203612706,4.39178554725751,4.57144825291354,4.69648975931961,5.75506522587505
"248",4.48079840556809,5.22526996388887,4.7048458844615,4.70988676439602,4.65912515322304,5.23264278744778,4.27926438418088,4.96378628242787,4.83554838170191,5.3614492036944,4.66442705756201,5.61329054526222,4.36827891553436,4.32587783838212,4.292819812161,5.31159303981178,4.37245690362755,5.42815295520774
"249",4.30107529584256,5.07926036244841,4.27511224829739,5.32764752816289,4.64808846786219,5.23304917094944,4.40737812839819,5.3984986525697,4.78288210437902,5.91300881599659,4.22175866037205,4.92593835905067,4.53556132151787,4.75331536417009,4.49843307423282,4.83852393324057,4.663085163669,4.69908775299721
"250",4.54902906908645,5.1084113836969,4.04486938603596,4.85093082948733,4.53469020742178,5.61532997889887,4.39874119255419,5.3267559213735,4.49296221069176,4.7040748815,4.43853421441692,5.00259795212142,4.45393498069694,4.78791802188597,4.43713581370249,5.46744442644385,4.67080941361695,5.26297710396639
"251",4.42193296005888,5.30333791441211,4.21781701914152,5.40647634382429,4.31118786476241,4.74854380169596,4.49306267815993,5.44584420134148,4.50746633340218,4.98430970548499,4.3934241403202,5.24031166831595,4.31377352415605,4.42228987704417,4.62858407818576,4.86504840198218,4.56478368323383,4.9570480925641
"252",4.48358102448401,5.61075283748382,4.53309662225374,5.4887042815761,4.44907795594875,5.13053603965928,4.21414698980031,4.42057022134584,4.15238055629368,4.51448438186326,4.0562864873564,4.87328863901016,4.84379209693366,5.96636889438358,4.47978053717128,4.25469111552485,4.36114949004022,4.08648592785019
"253",4.57399365502937,5.37159262473521,4.43953217276807,5.11539342498683,4.28196431402152,4.99362869900348,4.69655952735389,5.1142844832837,4.44984387844196,5.45998855175207,4.64970733198385,5.82873149023619,4.73080320191334,5.16006747613998,4.38839090118381,5.08000513847934,4.16411110543666,4.67305742476936
"254",4.32358228685446,4.77348282987492,4.56152174319404,5.07695393830881,4.36065589226689,4.5823873767628,4.25637063864241,4.8954476992913,4.54381497990327,5.33157127596256,4.3794379154435,4.87479777027594,4.55616394678251,4.87578651264951,4.4652291714124,5.03476362445581,4.40666138533628,4.72104702433725
"255",4.23130532596568,4.99460962961288,4.67915217067134,5.0039290285782,4.53410460890217,4.30018719642478,4.40859568025699,4.63991988569335,4.23149825073822,4.66269767198192,4.29758036235284,4.89646986869987,4.51327516010504,5.64915366383799,4.48237280504641,5.48137943885761,4.52562303514241,4.81338002950539
"256",4.17404650942634,5.06855616079733,4.52143397855774,4.62282464942238,4.45831610426907,4.40370070420784,4.51339561588055,5.37281095784638,4.25449619573607,4.46608035099454,4.1744886708637,4.43854004131201,4.43988485667955,5.49936096111156,4.22196580630522,4.07767765115795,4.6703987546513,5.61732339251536
"257",4.19444348958596,4.8744494313027,4.17955326891143,4.96856489196,3.85580715089308,4.59399825834787,4.45780850850658,5.22675380699236,4.79390267797153,5.30884291489383,4.24165236932747,4.52131295350488,4.22373082583693,4.94899509028573,4.34235626101867,4.90542513349424,4.37053012419291,5.19943565682739
"258",4.11572365092474,4.9238862339295,4.46869282608999,5.06396259091456,4.21930637191239,5.1223604425244,4.05051066184796,4.88870551915141,4.35368150694457,4.44378012740919,4.39810522204684,4.55907932681885,4.42237202094297,5.4856140641406,4.10442059191524,3.86386524297105,4.65583135868495,5.09488109238189
"259",4.73356750172333,4.89387132243311,4.94384892872039,5.51694522149265,4.72547153976241,4.43816197084748,4.18266232265243,5.1717529687133,4.08566181660865,4.03926646920287,4.60260920030611,4.88523380923274,4.17677073484932,5.17289399919407,4.31045388837868,4.89863249367956,4.43128634488062,5.07597475527525
"260",4.2078768876151,5.02896760108293,4.23165649361474,5.20551598688912,4.37099459223288,5.51002857270103,4.71211662739733,5.17000465280867,4.29284379597205,4.89847441089662,4.60424560917194,5.12763118478752,4.26015162784149,5.27360573528334,4.1257834683285,4.7960817717863,4.24476610766524,4.88267323319164
"261",4.76136483674462,5.17232406365349,4.63904274835286,5.63620705486569,4.57651271667656,5.65543395420665,4.43501530929291,4.90092131183904,4.34880776823195,5.00560450916713,4.52586139659279,4.91922651696239,4.48945369887537,5.36161356235039,4.18542419792431,4.80363198260683,4.11895101596606,4.99168967208422
"262",4.37730688253462,5.02784258587712,4.90303195065473,5.24144444405675,4.41045157254033,4.47021424567119,4.53611759336442,5.38385877584028,4.3401527584207,4.65909053005124,4.68462405533081,5.36174214167478,4.39428741737809,5.39096565147105,4.60717632520451,4.3513079283932,4.67523269777823,5.66325475271643
"263",4.48633240898786,5.12240482698793,4.55311113250317,4.98781280977226,4.56337438446593,5.22526120266526,4.91456125029432,5.70260983520795,4.72129048696788,5.62669257233,4.43490421809456,4.61237424207228,4.41195209194479,4.43414435965468,4.45969541649959,4.7002821534664,4.38487191951315,4.68595969454087
"264",4.32902673180403,5.12045012268176,4.37405695253379,5.11274949491757,4.5650693703591,5.32206266656519,4.98454973672331,5.39387782819469,4.52778179403863,5.56459512262359,4.38996036947704,5.1710665981334,4.55739576105591,4.47794102687079,4.02973781070851,4.85630751162423,4.57531931539036,5.67435565859202
"265",4.69364088717835,5.5683389312323,4.27003026435227,4.25042175268523,4.51028786331945,5.1927961773282,4.52596877608725,5.11689908340901,4.68696914856266,4.76841656634971,4.34738596405518,5.1773987985509,4.33797731594128,4.48562364430865,4.38937494709936,4.40112203949693,4.8439377501528,5.92761384916707
"266",4.24265748956571,4.43698976112831,4.27648337125654,4.7165807191669,4.47515891974645,5.11520937971612,4.57182431441648,4.53153117612269,4.49680804882064,5.08710872429884,4.27581515352373,5.40967707474274,4.28437195342616,5.08202664608558,4.29694620789069,5.21874626421617,4.49280012701954,5.14997074698521
"267",4.47484589954513,4.7439017119218,4.57203231231609,5.74484634058224,4.07280543957415,5.07370340413324,4.08144047934913,4.50487102969661,4.48302036559951,4.73550057127921,4.39794290709287,4.65631531318308,4.25837089648536,4.55896675827991,4.38046445273825,5.26732533833292,4.31854158902001,5.39039442868743
"268",4.27824361464251,4.64640310333751,4.44815752410551,5.05542626283673,4.44248729367165,5.10800429356121,4.5163855458772,4.67413069254187,4.45205138753751,4.78201434311997,4.73223276531716,5.65581775268844,4.48187532446818,5.3940009803502,4.58275340965645,5.09901105212588,4.53617353593458,5.49844293920485
"269",4.19522064800924,4.83567946202836,4.3058601631936,5.22447882607193,4.83778018684193,5.88201243668399,4.64886125464488,5.91152000110442,4.2068009452609,4.45778527288206,4.16327869386717,5.03424745865468,4.39385877016576,4.54901138166255,4.85722555079212,5.09074982898812,4.52481712282084,5.09125064617207
"270",4.80166866290552,5.47471642934289,4.02135903154758,4.98991012962486,4.49454271325823,5.05120057534372,4.58041411954777,4.732063401417,4.48816308652507,5.31961724027821,4.54914889609136,4.97831947251356,4.54535434997372,5.38927084577964,4.46361556161152,4.97296140628153,4.30326250564217,5.37354495249337
"271",4.41581612232444,5.33189157233101,4.3349307419285,4.69841181753872,4.63992149049013,4.63232184275053,3.93182906920991,4.53883948980704,4.31022583147833,5.26287207007004,4.41370287355622,5.16791138369124,4.16863199765035,4.58569667546688,4.14300350529797,5.19792038563552,4.50913723833775,5.3361890200019
"272",4.42159486949128,4.78672953500742,4.25776687120979,4.41425634032671,4.29367614633293,5.20371498773338,4.42229982826649,4.94562274950739,4.29265441369044,4.72451719243356,4.23131319960987,4.14109729496064,4.38629156750727,5.0113287427546,4.52424412125518,5.39077292507371,4.1873290423723,4.59490038345084
"273",4.22718537972861,4.67602998699185,4.27399532421456,4.58939534008729,4.60421563621166,5.54056738876205,4.22272570954429,4.85854015457866,4.71444652912,5.00140691769334,4.32474856430051,4.80397683948121,4.77996956536894,5.28218705236486,5.0033176095856,5.37866441755001,4.47685692968846,4.88459263017949
"274",4.46754572192545,5.55836980118927,4.36758811653891,4.70395939505227,4.30674399773981,5.27131453505706,4.40854614137282,4.58806898372436,4.24130702473176,4.69935511919305,4.37807812258991,4.70487128914558,4.4893979939637,5.31618952365157,4.51732292042542,4.62204074516007,4.37113091374188,4.31848028361192
"275",4.30827775473622,4.25013352016774,4.39749162741473,4.55541909769118,4.10717746703998,4.89381082653351,4.61339924298301,4.84568583818365,4.26235827995908,4.19555147410769,4.45624453023335,4.69296686889475,4.70056827270647,5.24050764170772,4.39087863979326,4.37349532596009,4.44658433684657,5.44938875996062
"276",3.92221510565752,4.19315301323632,4.75499154256485,4.97413336530286,4.6318106923915,4.84474542924231,4.74483493456162,5.08385339195818,4.67082865475117,5.27348923057779,4.19169753466975,4.7879844056942,4.59471104737586,5.49861221381598,4.20729188958695,5.11925558986032,4.85230403450614,6.03979746228013
"277",4.59028419411014,5.11507336111408,3.96383330583272,4.16321179544187,4.45911612614569,5.00606520445049,4.16196454156873,5.09373831109507,4.33937651154126,5.14525224764522,4.20358650115997,4.41182943367507,4.50571522520491,5.58882008724413,4.03508277010387,4.42983122834409,4.25359807517467,5.2524997775553
"278",4.27599988353915,5.03892168538544,4.74321951714397,5.21294146991008,4.69020001175343,4.94285680525122,4.59616480943245,5.58902539052257,4.73423465579564,5.7456720517908,4.32649777502223,4.74608769717725,4.28655758123717,4.80672973397008,4.2367019284407,4.66991350425759,4.82836549249438,6.01835217487582
"279",4.46457762012196,5.45062230414386,4.29077707365632,4.8003557293497,4.32777735448962,5.06233425358639,4.05341705759598,4.71488634983694,4.63467818515453,5.5651255748222,4.3880793863513,5.27421911139369,4.22761335798533,4.74157027737058,4.14391269572913,4.5834367180974,4.70415733857902,5.63489180446447
"280",4.5157924404756,4.83833818355033,4.68471293435823,5.72917191970543,4.42813563779487,4.99024818316849,4.66426874797726,5.0263423278496,4.28432310047013,4.98755962429279,4.62358385182455,4.68538079092141,4.62871734351622,5.77273511958035,4.55994785865792,5.08473395518561,4.78552416546559,5.21264894543747
"281",4.18169014656404,4.34217894019391,4.27160555842386,5.20586361879989,4.19555977654918,5.26358785546282,5.12561853007908,6.07605580257689,4.23425713943886,4.23987901435838,4.76094419778498,5.36746974028557,4.57453611259143,4.75392680723337,4.17388931157269,4.73526430664069,4.25145643717863,4.31269472274202
"282",4.63291140840545,5.83575430008012,4.55717949425155,4.37565678027474,4.47425565129991,4.88748124103182,4.14295923996151,5.15324372822888,4.80401188773281,4.83872671309263,4.59692691965099,5.22256469521463,4.53436079161668,4.97953735153798,4.05993804144137,4.95271545092419,4.41601980076027,5.15208347943406
"283",4.45350402349794,4.62697254907662,4.59909401452498,5.54740548135446,4.25271074442391,4.444300861394,4.45568229163139,5.12168587932082,4.35643238993722,4.51117378892982,4.10049733168205,5.04361434581468,4.35099925378277,4.33821226757962,4.32245492030434,4.66118553496416,4.40947667579214,4.6499026876677
"284",4.44982805744481,5.4885879568806,4.41253046413989,5.31518332555237,4.27461244350793,4.66721251319824,4.72486534894299,5.39063718665214,4.38482408832128,4.55702994090697,4.17692728962279,4.59536508574983,4.52885314051117,5.42196655803999,4.29692449607387,4.80782806986844,4.86168187612901,6.16962558107728
"285",4.19383134498028,4.58484122855781,4.01983091777269,4.96320581597731,4.74987800831868,5.04967674213779,4.28443685295182,4.78667230272658,4.35964817437913,5.04212662290312,4.36413680566879,5.56009484192294,4.52183304279917,4.59922721272463,4.23562765814501,4.93260188217891,4.54365711012864,5.30230332637288
"286",4.37994203160872,5.19202674364818,4.30830860757582,4.56214851979,4.508736606052,5.58511684944997,4.5436223858525,5.28904935415747,4.50291442400888,4.85809221892899,4.42762181579132,4.63738455132214,4.6939461888202,5.31357448811864,4.9121284252581,5.73373076156183,4.75040944036034,5.91143356825488
"287",4.62682752951522,5.61930328470734,4.3954907882964,5.1702825148752,4.54282291246614,5.1745531030245,4.6456938358359,5.27149458871594,4.50554103806022,4.93805262883293,3.94614477987712,4.09917682283492,5.01126829664383,5.63060126669097,4.29665578319208,4.31039406151022,4.31201533070892,5.43003795257997
"288",4.76526296377869,5.67290844889849,4.45623086881931,5.29187867394153,4.63716082972676,4.90199450945445,4.50983240160397,4.61477333069085,4.10237083164639,4.51444232575606,4.30724009339608,4.82462987150257,4.50318601240849,4.88898226177252,4.64631729497705,5.10574263679067,3.73152381928123,4.52491660240292
"289",4.85670893274877,5.26968961811434,4.38777105185886,4.92064318479629,4.43274136869618,5.0668229205528,4.50693692791175,4.86955194336217,4.56616603602218,4.86100470622615,4.27285800633791,5.19046290455325,4.44525280115765,4.96010960663803,4.74151255604284,5.51679246490933,4.53026528930021,5.19963477596385
"290",4.01293883763209,4.54142415106516,4.35327886386806,5.40629020173798,4.17856029344702,4.41113355058781,4.48763601851496,4.50753581710015,4.58812923538505,5.60317167888685,4.19145638210718,5.23694894745749,4.56265525502407,5.12377436600021,4.73402700445758,4.85468482514304,4.62136931582532,5.62314792494823
